EmbeddedDomain,IPAdress,NumberOfDotsInURL,SuspiciousURL,NumberOfSensitiveWordsInURL,OutOfPositionTopLevelDomain,BadForms,BadActionFields,NonMatchingURLs,OutOfPositionBrandName,WebPageSize,AgeOfDomain,VirusTotalDomainReputation,XForceDomainReputation,PageRank,Label
0,0,3,0,0,0,0,0,1,0,3620,0,0,0,2,0
0,0,3,0,0,0,0,0,-1,-1,219,0,0,-1,3,0
0,0,3,0,0,0,0,0,0,0,19039,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,50937,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,573342,0,0,0,3,0
0,0,3,0,0,0,0,0,1,0,466003,0,0,0,2,0
0,0,3,0,0,1,0,0,1,0,51679,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,23783,0,0,0,1,0
0,0,3,0,0,0,0,0,0,0,14857,0,0,0,3,0
0,0,3,0,0,0,0,0,1,0,47973,0,0,0,3,0
0,0,3,0,0,0,0,0,1,0,61617,0,0,0,3,0
0,0,3,0,0,0,0,0,1,0,24536,0,0,0,2,0
0,0,3,0,0,1,0,0,0,0,393326,0,0,0,2,0
0,0,3,0,0,0,0,0,-1,-1,63,0,0,0,2,0
0,0,2,0,0,0,0,0,1,0,2268,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,26981,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,2558,0,0,0,2,0
0,0,3,0,0,0,-1,-1,-1,-1,0,0,0,-1,2,0
0,0,3,0,0,0,0,0,0,0,11761,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,558,0,0,-1,2,0
0,0,3,1,0,0,0,0,1,0,10310,1,0,-1,3,0
0,0,3,0,0,0,0,0,1,0,113210,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,7862,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,130735,0,0,0,2,0
0,0,3,0,0,0,-1,-1,1,0,64103,0,0,0,2,0
0,0,3,0,0,0,-1,-1,-1,-1,0,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,38771,0,0,-1,2,0
0,0,3,0,0,0,0,0,-1,-1,7391,0,0,0,2,0
0,0,2,0,0,0,0,0,1,0,42325,0,0,0,1,0
0,0,3,0,0,0,0,0,1,0,342225,0,0,0,2,0
0,0,4,0,0,0,0,0,1,0,47432,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,231647,0,0,0,3,0
0,0,3,0,0,0,0,0,0,0,8494,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,44542,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,52978,0,0,0,2,0
0,0,2,0,0,0,0,0,1,0,8484,0,0,0,2,0
0,0,3,1,0,0,0,0,1,0,1117646,0,0,0,0,0
0,0,3,0,0,0,0,0,-1,-1,682,0,0,0,2,0
0,0,3,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,0
0,0,3,0,0,0,0,0,0,0,257042,0,0,-1,2,0
0,0,3,0,0,0,0,0,-1,-1,199,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,6721,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,87089,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,32355,0,0,-1,2,0
0,0,3,0,0,0,0,0,0,0,78711,0,0,0,2,0
0,0,3,0,0,0,0,0,-1,-1,140,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,44991,0,0,-1,2,0
0,0,3,1,0,0,0,0,1,0,97697,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,28432,0,0,-1,3,0
0,0,3,0,0,0,0,0,0,0,28432,0,0,-1,4,0
0,0,2,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0
0,0,3,0,0,0,0,0,0,0,198349,0,0,0,3,0
0,0,3,0,0,0,0,0,0,0,35620,0,0,0,3,0
0,0,2,0,0,0,0,0,1,0,2552,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,20219,0,0,-1,3,0
0,0,3,0,0,0,0,0,0,0,50618,0,0,-1,1,0
0,0,3,0,0,0,0,0,0,0,28285,0,0,-1,3,0
0,0,3,0,0,0,0,0,-1,-1,199,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,16585,0,0,0,2,0
0,0,3,0,0,0,0,0,-1,-1,185,0,0,-1,3,0
0,0,3,0,0,0,0,0,1,0,1041,0,0,0,3,0
0,0,4,0,0,0,0,0,1,0,36753,0,0,-1,4,0
0,0,3,0,0,0,0,0,0,0,51845,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,4002,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,4020,0,0,0,1,0
0,0,3,0,0,0,0,0,1,0,259849,0,0,0,3,0
0,0,3,0,0,0,0,0,1,0,438224,0,0,0,2,0
0,0,2,0,0,0,0,0,0,0,110820,0,0,-1,2,0
0,0,3,0,0,0,-1,-1,-1,-1,0,0,0,-1,2,0
0,0,2,0,0,0,0,0,0,0,101443,0,0,-1,2,0
0,0,3,0,0,0,0,0,0,0,22197,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,3620,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,15953,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,2552,0,0,-1,2,0
0,0,2,0,0,0,0,0,0,0,85100,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,47233,0,0,-1,2,0
0,0,3,0,0,0,0,0,-1,-1,213,0,0,0,4,0
0,0,3,0,0,0,0,0,-1,-1,213,0,0,-1,4,0
0,0,3,0,0,0,0,0,0,0,111611,0,0,-1,2,0
0,0,3,0,0,0,0,0,0,0,211891,0,0,-1,3,0
0,0,3,0,0,0,0,0,1,0,134040,0,0,-1,2,0
0,0,3,0,0,1,0,0,-1,-1,1651,0,0,0,3,0
0,0,3,0,0,0,0,0,1,0,135084,0,0,-1,2,0
0,0,2,0,0,0,0,0,-1,-1,1166,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,107682,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,149452,0,0,-1,2,0
0,0,2,0,0,0,-1,-1,-1,-1,0,0,0,0,4,0
0,0,3,1,0,0,0,0,1,0,65434,0,0,0,3,0
0,0,3,0,0,0,0,0,0,0,56833,0,0,0,3,0
0,0,3,0,0,0,0,0,1,0,36820,0,0,-1,3,0
0,0,3,0,0,0,0,0,0,0,44330,0,0,-1,4,0
0,0,3,0,0,0,0,0,1,0,64324,0,0,0,4,0
0,0,3,0,0,0,0,0,0,0,34161,0,0,0,4,0
0,0,3,0,0,0,0,0,1,0,54566,0,0,0,4,0
0,0,3,0,0,0,0,0,1,0,30529,0,0,0,3,0
0,0,3,0,0,0,0,0,-1,-1,7405,0,0,0,1,0
0,0,3,0,0,0,0,0,-1,-1,165,0,0,-1,0,0
0,0,3,0,0,0,0,0,0,0,27133,0,0,-1,0,0
0,0,2,0,0,0,0,0,-1,-1,207,0,0,-1,2,0
0,0,3,0,0,0,0,0,0,0,73603,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,100277,0,0,0,0,0
0,0,3,0,0,0,0,0,1,0,100277,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,47208,0,0,0,2,0
0,0,3,0,0,0,-1,-1,-1,-1,0,0,0,-1,2,0
0,0,3,0,0,0,0,0,0,0,18271,0,0,0,2,0
0,0,2,0,0,0,0,0,1,0,467,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,276326,0,0,0,4,0
0,0,3,0,0,0,0,0,1,0,152713,0,0,0,3,0
0,0,3,0,0,0,0,0,-1,-1,319,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,94981,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,47919,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,167564,0,0,-1,1,0
0,0,2,0,0,0,0,0,-1,-1,677,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,625318,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,174940,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,11986,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,15571,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,28876,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,55957,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,26993,0,0,0,2,0
0,0,2,0,0,0,-1,-1,-1,-1,0,0,0,0,4,0
0,0,3,0,0,0,0,0,-1,-1,213,0,0,-1,4,0
0,0,3,0,0,0,0,0,1,0,130259,0,0,0,6,0
0,0,3,0,0,1,0,0,1,0,36454,0,0,-1,2,0
0,0,2,0,0,0,-1,-1,-1,-1,0,0,0,0,3,0
0,0,3,0,0,1,0,0,1,0,24685,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,6491,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,180073,0,0,0,4,0
0,0,3,0,0,0,0,0,0,0,89295,0,0,0,4,0
0,0,3,0,0,1,0,0,0,0,68258,0,0,-1,4,0
0,0,3,0,0,0,0,0,0,0,481305,0,0,-1,2,0
0,0,2,0,0,0,0,0,1,0,28225,0,0,0,3,0
0,0,3,0,0,0,0,0,0,0,82499,0,0,0,2,0
0,0,3,0,0,0,0,0,-1,-1,200,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,205901,0,0,-1,0,0
0,0,3,0,0,0,0,0,-1,-1,140,0,0,0,1,0
0,0,3,0,0,0,0,0,0,0,945366,0,0,-1,3,0
0,0,2,0,0,0,0,0,0,0,114265,0,0,0,2,0
0,0,2,0,0,0,0,0,1,0,1001,1,0,-1,2,0
0,0,3,0,0,0,-1,-1,-1,-1,0,0,0,-1,2,0
0,0,3,0,0,0,0,0,0,0,26213,0,0,0,2,0
0,0,2,0,0,0,0,0,-1,0,247,0,0,0,2,0
0,0,3,0,0,0,-1,-1,-1,-1,0,0,0,0,1,0
0,0,3,1,0,0,0,0,1,0,594,0,0,0,3,0
0,0,2,0,0,1,0,0,0,0,275820,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,104878,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,11208,0,0,-1,3,0
0,0,4,0,0,1,0,0,1,0,327531,0,0,0,2,0
0,0,3,0,0,1,0,0,0,0,84671,0,0,0,2,0
0,0,3,0,0,1,0,0,-1,0,376,0,0,0,2,0
0,0,3,0,0,1,0,0,1,0,93276,0,0,0,2,0
0,0,3,0,0,1,0,0,1,0,27282,0,0,0,2,0
0,0,3,0,0,0,0,0,-1,-1,165,0,0,0,2,0
0,0,1,0,0,0,0,0,1,0,7345,0,0,-1,4,0
0,0,3,0,0,1,0,0,0,0,30199,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,666,0,0,0,2,0
0,0,4,0,0,1,0,0,0,0,4010,0,0,-1,2,0
0,0,3,0,0,1,0,0,1,0,9443,0,0,-1,1,0
0,0,2,0,0,0,0,0,1,0,7319,0,0,0,2,0
0,0,2,0,0,0,0,0,1,0,2552,0,0,-1,0,0
0,0,2,0,0,0,0,0,0,0,14100,0,0,-1,2,0
0,0,3,0,0,0,0,0,0,0,838160,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,15521,0,0,-1,2,0
0,0,3,0,0,0,0,0,0,0,28447,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,11354,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,39650,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,10020,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,751,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,32509,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,69261,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,58373,0,0,-1,2,0
0,0,2,0,0,0,0,0,1,0,113266,0,0,-1,2,0
0,0,3,0,0,0,0,0,-1,-1,140,0,0,0,3,0
0,0,3,0,0,0,0,0,1,0,44018,0,0,0,2,0
0,0,4,0,0,0,0,0,1,0,702,0,0,0,3,0
0,0,4,0,0,0,-1,-1,-1,-1,0,0,0,0,4,0
0,0,3,0,0,0,0,0,1,0,42101,0,0,0,4,0
0,0,3,0,0,0,0,0,0,0,48952,0,0,0,5,0
0,0,3,0,0,0,0,0,0,0,169700,0,0,0,4,0
0,0,3,0,0,0,0,0,0,0,25320,0,0,-1,3,0
0,0,3,0,0,0,0,0,0,0,9145,1,0,-1,3,0
0,0,3,0,0,0,0,0,0,0,27779,0,0,-1,3,0
0,0,3,0,0,0,0,0,1,0,13256,0,0,0,2,0
0,0,3,0,0,0,0,0,-1,-1,219,0,0,0,4,0
0,0,3,0,0,0,0,0,1,0,44038,0,0,-1,2,0
0,0,2,0,0,0,0,0,0,0,37381,0,0,-1,4,0
0,0,2,0,0,0,-1,-1,-1,-1,0,0,0,0,2,0
0,0,3,0,0,1,-1,-1,-1,-1,0,0,0,-1,2,0
0,0,3,0,0,0,-1,-1,-1,-1,0,0,0,0,3,0
0,0,3,0,0,0,0,0,0,0,6455,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,169842,0,0,-1,4,0
0,0,2,0,0,0,0,0,0,0,37381,0,0,-1,4,0
0,0,2,0,0,0,0,0,0,0,170522,0,0,0,3,0
0,0,3,0,0,0,0,0,1,0,527536,0,0,0,3,0
0,0,3,0,0,1,0,0,0,0,268897,0,0,-1,3,0
0,0,3,0,0,0,0,0,1,0,257260,0,0,-1,4,0
0,0,3,0,0,0,0,0,0,0,45976,0,0,-1,4,0
0,0,3,0,0,0,0,0,1,0,32912,0,0,0,3,0
0,0,3,0,0,0,0,0,1,0,40473,0,0,-1,2,0
0,0,3,0,0,0,0,0,0,0,83172,0,0,-1,2,0
0,0,3,0,0,0,0,0,0,0,226351,0,0,0,3,0
0,0,3,0,0,0,0,0,1,0,31045,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,37901,0,0,0,3,0
0,0,3,0,0,0,0,0,0,0,82640,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,130259,0,0,0,6,0
0,0,3,0,0,0,0,0,0,0,667940,0,0,-1,3,0
0,0,3,1,0,0,0,0,1,0,26932,0,0,-1,3,0
0,0,3,0,0,0,0,0,-1,-1,316,0,0,-1,1,0
0,0,3,0,0,0,0,0,1,0,129517,0,0,-1,3,0
0,0,3,0,0,0,0,0,1,0,188267,0,0,-1,4,0
0,0,3,0,0,0,0,0,0,0,120683,0,0,0,4,0
0,0,1,0,0,0,0,0,1,0,43907,0,0,-1,3,0
0,0,3,0,0,0,0,0,0,0,30934,0,0,0,3,0
0,0,3,0,0,0,0,0,1,0,152149,0,0,0,1,0
0,0,2,0,0,0,0,0,0,0,99334,0,0,0,3,0
0,0,2,0,0,0,0,0,1,0,112577,1,0,-1,1,0
0,0,3,0,0,0,0,0,1,0,58219,0,0,0,2,0
0,0,2,0,0,0,0,0,0,0,70101,0,0,0,4,0
0,0,3,0,0,0,0,0,0,0,36741,0,0,0,2,0
0,0,3,1,0,0,0,0,1,0,88176,0,0,-1,2,0
0,0,2,0,0,0,0,0,-1,-1,144,1,0,-1,2,0
0,0,3,0,0,0,0,0,0,0,404760,0,0,-1,3,0
0,0,1,0,0,0,0,0,-1,-1,663,0,0,0,3,0
0,0,3,0,0,0,0,0,0,0,59554,0,0,-1,2,0
0,0,3,0,0,1,0,0,0,0,27881,0,0,-1,1,0
0,0,2,0,0,0,-1,-1,-1,-1,0,0,0,-1,3,0
0,0,3,0,0,0,0,0,0,0,970338,0,0,0,3,0
0,0,3,0,0,1,0,0,1,0,57709,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,371210,0,0,-1,2,0
0,0,3,0,0,0,0,0,0,0,179860,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,220736,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,313973,0,0,-1,2,0
0,0,2,0,0,0,-1,-1,-1,-1,0,1,0,-1,1,0
0,0,3,0,0,0,0,0,0,0,259613,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,208028,0,0,-1,3,0
0,0,3,0,0,0,-1,-1,-1,-1,0,0,0,-1,3,0
0,0,3,0,0,0,0,0,-1,-1,140,0,0,-1,2,0
0,0,3,0,0,0,0,0,-1,-1,140,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,99140,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,480266,0,0,-1,2,0
0,0,3,0,0,0,-1,-1,1,0,88462,0,0,-1,3,0
0,0,3,0,0,0,0,0,0,0,24524,0,0,0,2,0
0,0,3,0,0,0,-1,-1,-1,-1,0,0,0,-1,2,0
0,0,1,1,0,0,0,0,1,0,163100,0,0,-1,2,0
0,0,3,0,0,0,0,0,0,0,7705,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,205601,0,0,-1,4,0
0,0,3,0,0,0,0,0,0,0,237967,0,0,0,3,0
0,0,3,0,0,0,0,0,0,0,55526,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,197604,0,0,-1,1,0
0,0,3,0,0,0,0,0,1,0,171884,0,0,-1,4,0
0,0,3,0,0,0,0,0,0,0,72441,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,51119,0,0,-1,2,0
0,0,3,0,0,0,0,0,0,0,8139,0,0,0,2,0
0,0,2,0,0,0,0,0,1,0,28360,0,0,0,2,0
0,0,3,0,0,1,-1,-1,-1,-1,0,0,0,-1,2,0
0,0,3,1,0,1,0,0,1,0,66603,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,25246,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,5531,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,36825,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,13499,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,18279,0,0,0,2,0
0,0,3,1,0,0,-1,-1,-1,-1,0,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,14754,0,0,0,1,0
0,0,2,0,0,0,0,0,0,0,136438,0,0,-1,3,0
0,0,3,0,0,0,0,0,1,0,18402,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,16514,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,84883,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,71127,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,296013,0,0,-1,3,0
0,0,3,0,0,0,0,0,1,0,15481,0,0,0,2,0
0,0,3,0,0,0,-1,-1,-1,-1,0,0,0,0,3,0
0,0,3,0,0,0,0,0,1,0,40296,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,15479,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,28420,0,0,-1,3,0
0,0,3,0,0,0,-1,-1,1,0,26086,0,0,-1,2,0
0,0,1,0,0,0,0,0,1,0,2905,0,0,-1,3,0
0,0,3,0,0,0,0,0,1,0,20699,0,0,0,3,0
0,0,2,0,0,0,0,0,1,0,24945,0,0,0,4,0
0,0,3,0,0,0,0,0,0,0,29886,0,0,0,4,0
0,0,3,0,0,0,0,0,1,0,246515,0,0,0,3,0
0,0,1,0,0,0,0,0,0,0,52082,0,0,0,4,0
0,0,3,0,0,0,-1,-1,1,0,196408,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,71094,0,0,-1,2,0
0,0,3,0,0,0,0,0,0,0,11173,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,18877,0,0,0,2,0
0,0,3,0,0,1,0,0,0,0,42174,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,17379,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,67844,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,1501,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,309,0,0,0,2,0
0,0,2,0,0,0,0,0,0,0,48916,0,0,-1,4,0
0,0,3,0,0,0,0,0,0,0,71057,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,65880,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,365831,0,0,-1,3,0
0,0,3,0,0,0,0,0,1,0,40855,0,0,0,3,0
0,0,3,0,0,0,0,0,0,0,47462,0,0,-1,2,0
0,0,3,0,0,0,0,0,0,0,85727,0,0,0,1,0
0,0,3,0,0,0,0,0,-1,-1,140,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,13647,0,0,-1,1,0
0,0,3,0,0,0,0,0,0,0,43240,0,0,-1,3,0
0,0,3,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,0
0,0,3,0,0,0,0,0,0,0,121663,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,190416,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,298558,0,0,0,1,0
0,0,3,1,0,0,0,0,1,0,37906,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,35556,0,0,-1,2,0
0,0,3,0,0,0,-1,-1,-1,-1,0,0,0,-1,2,0
0,0,2,0,0,0,0,0,0,0,37522,0,0,0,4,0
0,0,3,0,0,0,0,0,1,0,55555,0,0,-1,3,0
0,0,3,0,0,0,0,0,0,0,31267,0,0,-1,3,0
0,0,2,0,0,0,0,0,0,0,200950,0,0,-1,3,0
0,0,3,0,0,0,0,0,0,0,115207,0,0,-1,2,0
0,0,3,0,0,0,0,0,0,0,9307,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,32703,0,0,0,2,0
0,0,3,0,0,1,0,0,1,0,542178,0,0,-1,2,0
0,0,3,1,0,0,0,0,-1,-1,1112,0,0,0,4,0
0,0,3,0,0,0,0,0,1,0,10424,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,1041,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,18060,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,32543,0,0,0,2,0
0,0,2,0,0,0,0,0,0,0,24899,0,0,0,5,0
0,0,3,0,0,0,0,0,0,0,25538,0,0,-1,4,0
0,0,4,0,0,0,0,0,1,0,73507,0,0,0,3,0
0,0,3,0,0,0,0,0,0,0,132569,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,146406,0,0,-1,3,0
0,0,3,1,0,0,0,0,1,0,77476,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,76171,0,0,0,2,0
0,0,2,0,0,0,0,0,1,0,168018,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,142201,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,162299,0,0,0,3,0
0,0,3,0,0,0,0,0,1,0,16530,0,0,0,0,0
0,0,3,0,0,0,0,0,1,0,155546,0,0,0,2,0
0,0,3,0,0,0,-1,-1,-1,-1,0,0,0,0,2,0
0,0,3,0,0,1,0,0,1,0,13026,0,0,-1,2,0
0,0,3,0,0,0,0,0,0,0,28601,0,0,-1,3,0
0,0,3,0,0,0,0,0,0,0,32951,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,142122,0,0,0,3,0
0,0,3,0,0,0,0,0,0,0,68228,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,14896,0,0,-1,2,0
0,0,3,0,0,0,0,0,1,0,153842,0,0,0,2,0
0,0,3,0,0,0,0,0,-1,-1,140,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,145475,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,112862,0,0,0,2,0
0,0,3,0,0,0,0,0,-1,-1,140,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,145476,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,160054,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,280204,0,0,0,2,0
0,0,3,0,0,0,0,0,1,0,190317,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,154043,0,0,0,2,0
0,0,3,0,0,0,0,0,0,0,150159,0,0,0,2,0
0,0,2,0,0,0,0,0,-1,-1,262,0,0,0,2,0
